id,comment_pt,annotator1_moralA,annotator1_moralA_rationales,annotator1_moralB,annotator1_moralB_rationales,annotator1_moralC,annotator1_moralC_rationales,annotator2_moralA,annotator2_moralA_rationales,annotator2_moralB,annotator2_moralB_rationales,annotator2_moralC,annotator2_moralC_rationales,hate_label,annotator1_hate_rationales,annotator2_hate_rationales,summary_post,themes_post,politician_gender,politician_party,link_post,comment
6485,👏🏽👏🏽👏🏽👏🏽👏🏽BRAVÍSSIMO NOSSO QUERIDO GÊNIO DEPUTADO EDUARDO BOLSONARO 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"👏🏽👏🏽👏🏽👏🏽👏🏽BRAVO to our beloved genius, Congressman Eduardo Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷"
6486,Parabéns os pacientes do HB agradece,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"Congratulations, the patients of HB thank you."
6487,"Que maravilha! Obrigado Eduardo Bolsonaro, em nome de todo povo brasileiro, pela aquisição desse aparelho que é um diferencial no tratamento do câncer em nosso país. 👏👏🇧🇷🇧🇷🇧🇷",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"What a marvel! Thank you, Eduardo Bolsonaro, on behalf of all the Brazilian people, for acquiring this device, which is a game-changer in cancer treatment in our country. 👏👏🇧🇷🇧🇷🇧🇷"
6488,👏👏 parabéns pelo empenho deputado 👏👏 graças a Deus que ainda temos pessoas,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"👏👏 Congratulations on your dedication, Representative! 👏👏 Thank God we still have people like this."
6489,✨ Parabéns! #DireitaGentequeFaz 👍👏👏👏...🇧🇷💐,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,✨ Congratulations! #RightWingPeopleWhoGetThingsDone 👍👏👏👏...🇧🇷💐
6490,"Que benção!Parabéns Eduardo Bolsonaro, Deus o abencoe",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"What a blessing! Congratulations Eduardo Bolsonaro, may God bless you."
6491,"👏👏👏 parabéns o HB é referência e excelência em tratamento de pacientes , 😍😍 direita com apoio Bolsonaro 😍😍",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"👏👏👏 Congratulations, HB is a reference and an example of excellence in patient treatment, 😍😍 right-wing with Bolsonaro support 😍😍"
6492,Sensacional isso daqui,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,This is amazing!
6493,Parabéns Dep. Eduardo Bolsonaro ..esse hospital é referência até pra nós aqui de Minas...eu mesmo já fiquei internado aí 3 dias e sai bem...Graças a Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4tzQ6YrvgD/,"Congratulations, Representative Eduardo Bolsonaro...this hospital is a reference point even for us here in Minas Gerais...I myself was hospitalized there for 3 days and came out well...Thank God."
6727,Deus há de abençoar nosso pais eu Creio,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"God will bless our country, I believe."
6728,Eu te agradeci pelo elogio amor,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"I thanked you for the compliment, my love."
6729,"Tá bom eu vou dormir ,até daqui a pouco amor",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"Okay, I'm going to sleep, see you later, love."
6730,Amor a gente se fala ao amanhecer,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"Honey, we'll talk at dawn."
6731,Não vamos desistir!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,We will not give up!!!
6732,QUEREMOS VOTO AUDITAVEL E IMPRESSO COM APURAÇÃO PÚBLICA,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,WE WANT AN AUDITABLE AND PRINTED VOTE WITH PUBLIC COUNTING.
6733,Parabéns ao Nosso capitão.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,Congratulations to our captain.
6734,"Deus abençoe a turma do bem,Bolssonaro e Família.luz no seu caminho.",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"God bless the good people, Bolsonaro and Family. Light on their path."
6735,O Bolsonaro foi e continua sendo o nosso Presidente.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,Bolsonaro was and continues to be our President.
6736,Vamos que vamos Bolsonaro 🇧🇷🇧🇷🇧🇷💚💛🏆👏🏼👏🏼👏🏼,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,Let's go Bolsonaro 🇧🇷🇧🇷🇧🇷💚💛🏆👏🏼👏🏼👏🏼
6737,"Parabéns, a verdade sempre aparece 🙌🙌🙌🙌",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"Congratulations, the truth always comes out 🙌🙌🙌🙌"
6738,Até a abóbora está cara!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,Even pumpkin is expensive!
6739,Só falou verdades Sr Deputado! 👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wHsBWvHP1/,"He spoke the truth, Mr. Representative! 👏👏👏"
6568,@coca.figueiredo chefe não saber e normal..........fica na paz vamos nos alegrR mais segurança pra nós pais de família 👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,@coca.figueiredo boss not knowing is normal..........stay in peace let's be happy more security for us family men 👏
6569,Parabéns querida deputada Carla Zambele você é dez,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Congratulations, dear congresswoman Carla Zambelli, you're fantastic!"
6570,@tatis.ambiente os assessores do Instagram da deputada já me explicaram fica em paz irmão,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"@tatis.ambiente the congresswoman's Instagram advisors already explained it to me, stay calm brother"
6571,O projeto era pra impedir.. Agora aprovou pra limitar só kkk nunca vai mudar nada... o amor sempre vence,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"The project was meant to prevent it... Now it's only approved to limit it, lol, it'll never change anything... love always wins."
6572,Carla zanbelle gastei das suas prerrogativa de deputada atuante sou seu fã,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Carla Zanbelle, I appreciate your privileges as an active congresswoman; I am a fan of yours."
6573,PARABÉNS DEPUTADOS DEUS ABENÇOE VCS MUITA FORÇA VAMOS CHEGAR LA COM FÉ EM DEUS 🙌🙌,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Congratulations, Representatives! May God bless you all. Much strength to you! We will get there with faith in God! 🙌🙌"
6574,"Parabéns, mais uma vitória 🏅👏🏼👏🏼👏🏼 juntos somos mais fortes",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Congratulations, another victory! 🏅👏🏼👏🏼👏🏼 Together we are stronger."
6575,Parabéns Carla Parabéns Você me representa Parabéns Brasil Parabéns,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,Congratulations Carla! Congratulations! You represent me! Congratulations Brazil! Congratulations!
6576,Menos um problema pra resolver 🙌🙌🙌🙌,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,One less problem to solve 🙌🙌🙌🙌
6577,Amém obrigada está certo 🙌👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Amen, thank you, that's right 🙌👏👏👏"
6578,"Parabéns a todos, uma ótima notícia",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4wJzqbMqZZ/,"Congratulations to everyone, great news!"
6427,"Meu presidente, parabéns! Deus o abençoe! Minha filha de 6 anos te adora e faz aniversário no mesmo dia que o senhor. 😍 21/03 dia dos arianos de personalidade @bolsonarosp",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"My president, congratulations! God bless you! My 6-year-old daughter adores you and has her birthday on the same day as you. 😍 21/03, Aries personality day @bolsonarosp"
6428,Família linda Parabéns Presidente Bolsonaro,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Beautiful family. Congratulations, President Bolsonaro."
6429,Lindos. Sigam em frente! 🇧🇷✨️,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Beautiful. Keep going! 🇧🇷✨️
6430,Bolsonaro é um Herói do Brasil. Estamos com ELE SEMPRE.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Bolsonaro is a hero of Brazil. We are always with him.
6431,"Boa noite deputado Eduardo @bolsonarosp no video de gravação que o senhor postou no story, na mesa do seu escritório o senhor tem um Alcorão Sagrado ? Gostei de ver 😊👏👏🤲🏻🤲🏻🕌🕌",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Good evening, Congressman Eduardo @bolsonarosp. In the video you posted on your story, do you have a Holy Quran on your desk? I liked seeing that. 😊👏👏🤲🏻🤲🏻🕌🕌"
6432,Parabéns presidente 🇧🇷🇧🇷🇧🇷🇧🇷 que Deus o abençoe sempre 🙏🙏🙏🙏 o Sr e sua família.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Congratulations, President 🇧🇷🇧🇷🇧🇷🇧🇷 May God always bless you and your family 🙏🙏🙏🙏."
6433,"Meu querido e amado Presidente, feliz aniversário! Que Deus continue te abençoando e lhe conceda saúde, paz e força para enfrentar essa turma do ódio!!!!🎂🙏😘",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"My dear and beloved President, happy birthday! May God continue to bless you and grant you health, peace, and strength to face this hateful group!!!! 🎂🙏😘"
6434,"@ricardo_eleuterio30 desistir nunca. Mais é revigorante ver pessoas com o mesmo sentimento, como vc.",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"@ricardo_eleuterio30 Never give up. But it's refreshing to see people with the same feeling, like you."
6435,Família Bolsonaro: nobre e exemplar. Me representa totalmente. Vocês são a FORÇA da DIREITA brasileira,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Bolsonaro family: noble and exemplary. They totally represent me. You are the FORCE of the Brazilian RIGHT.
6436,Saúde e vida longa ao melhor Presidente do Brasil 🙏💚😎,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Health and long life to the best President of Brazil 🙏💚😎
6437,Parabéns Melhor presidente que Brasil já viu... Sou nordestino Bolsonarista com orgulho 🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Congratulations! Best president Brazil has ever seen... I'm a proud Northeasterner and Bolsonaro supporter 🇧🇷🇧🇷🇧🇷🇧🇷
6438,Meu presidente parabéns Deus abençoe sempre sua vida,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"My president, congratulations! May God always bless your life."
6439,TAMOS JUNTOS MEU CAPITÃO BOLSONARO 🙏🇧🇷💛💚💙,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,WE ARE TOGETHER MY CAPTAIN BOLSONARO 🙏🇧🇷💛💚💙
6440,Amores da minha vida 😍🇧🇷💙💛💚🙏😘,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Loves of my life 😍🇧🇷💙💛💚🙏😘
6441,Parabéns família Bolsonaro!!!🙌 Deus continue abençoando vossas vidas!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Congratulations Bolsonaro family!!! 🙌 May God continue to bless your lives!
6442,O melhor presidente deste país 🇧🇷 torcemos pela sua volta 🙏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,The best president this country has ever had 🇧🇷 we're rooting for his return 🙏
6443,Deus é com vocês e o Povo Brasileiro também!🇧🇷🙏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"God is with you, and the Brazilian people are too! 🇧🇷🙏"
6444,"Que homens lindos 😍😍 maravilhosos, inteligentes, queridos!",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"What beautiful men 😍😍 wonderful, intelligent, and dear!"
6445,"Parabéns meu querido e eterno PRESIDENTE BOLSONARO que DEUS abençoe poderosamente o Senhor e sua família... felicidade, saúde,paz e prosperidade 👏👏👏👏💚💛🇧🇷🇧🇷🇧🇷🇧🇷",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Congratulations my dear and eternal PRESIDENT BOLSONARO, may GOD powerfully bless you and your family... happiness, health, peace and prosperity 👏👏👏👏💚💛🇧🇷🇧🇷🇧🇷🇧🇷"
6446,Parabéns e muitas bençãos na vida de Bolsonaro!!!🙏🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,Congratulations and many blessings in Bolsonaro's life!!! 🙏🇧🇷
6447,"Parabéns meu Presidente Bolsonaro 🇧🇷💚💛... Que o Senhor Deus dos exércitos lhe conceda saúde ,paz e alegrias ...DEUS TE ABENÇOE SEMPRE 💚💛🇧🇷🙏🏻🙌🏻",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Congratulations, my President Bolsonaro 🇧🇷💚💛... May the Lord God of hosts grant you health, peace, and joy... GOD BLESS YOU ALWAYS 💚💛🇧🇷🙏🏻🙌🏻"
6448,Deus 💚abençoe sempre!💚🙏🏽🤝🏽👏🏽👏🏽👏🏽🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,God bless you always! 🙏🏽🤝🏽👏🏽👏🏽👏🏽🇧🇷
6449,Estamos juntos presidente Bolsonaro 🇧🇷🇧🇷👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"We are with you, President Bolsonaro 🇧🇷🇧🇷👏👏"
6450,Família maravilhosa. Parabéns querido presidente!,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Wonderful family. Congratulations, dear president!"
6451,"Parabéns presidente, feliz aniversário e muitos anos de vida👏👏👏",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Congratulations, Mr. President, happy birthday and many happy returns! 👏👏👏"
6452,NOSSO ETERNO PRESIDENTE...PARABÉNS FELICIDADES COM MUITA SAÚDE PAZ 🇧🇷🩵🇧🇷🩵🇧🇷🩵🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"OUR ETERNAL PRESIDENT... CONGRATULATIONS, HAPPINESS, AND GOOD HEALTH AND PEACE 🇧🇷🩵🇧🇷🩵🇧🇷🩵🇧🇷"
6453,A perseguição é do homem mais o livramento e de deus,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C4xe8v1L1WE/,"Persecution is from man, but deliverance is from God."
6929,O Sr. Governador é jogo firme.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,The Governor is playing it cool.
6930,Perfeito como sempre,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Perfect as always.
6931,Vc é tão linda ( das formas de beleza todas que há ) ... e tudo isso é tão triste...,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,You are so beautiful (in every way there is beautiful)... and all of this is so sad...
6932,A máquina de realização Tarcísio… será presidente,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Tarcísio's achievement machine... will be president.
6933,Aí sim nosso Governador 👏👏👏👏,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,"That's right, our Governor! 👏👏👏👏"
6934,Parabéns!! Meu melhor voto para governar SP,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Congratulations!! My best vote for governor of São Paulo.
6935,Tarcísio não é fraco não,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Tarcísio is not weak.
6936,Melhor governador do mundo 👏🙌🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Best governor in the world 👏🙌🇧🇷
6937,Se não fosse o Tarcísio São Paulo já tinha quebrado,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,"If it weren't for Tarcísio, São Paulo would have already gone bankrupt."
6938,Já pode ser presidente 🙌🙌,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,He could be president now 🙌🙌
6939,Ele na presidência por favor🙌,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,"Him as president, please! 🙌"
6940,Ainda bem que pelo menos temos Governador.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,It's a good thing we at least have a Governor.
6941,"Nossa solidariedade de mães a você e sua família, em especial, sua filhinha, por estarem sofrendo tanta violência ... dói só de ouvir",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,"Our solidarity as mothers goes out to you and your family, especially your little daughter, for suffering so much violence... it hurts just to hear about it."
6942,"Ficou Tarcísio pra nos alegrar,,,,mto gente boa.... competência..e mto mais..",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,Tarcísio stayed to bring us joy... a really good guy... competent... and much more...
6943,CONCORDO PLENAMENTE... PARABÉNS... AMÉM.,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,I COMPLETELY AGREE... CONGRATULATIONS... AMEN.
6944,Espero que vc saia como vice do Lula na próxima eleição 🥰,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,I hope you'll run as Lula's vice-presidential candidate in the next election 🥰
6945,"Parabéns Tarcísio, você é o melhor governador de são Paulo até hj, que Deus abençoe sua vida, são Paulo seráo melhor estado do Brasil",0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,"Congratulations Tarcísio, you are the best governor of São Paulo to date, may God bless your life, São Paulo will be the best state in Brazil."
6946,👏👏esse é o cara,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,👏👏That's the guy!
6947,👏👏👏👏👏👏 Votei nele!! Bravo!!!!🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,👏👏👏👏👏👏 I voted for him!! Bravo!!!!🇧🇷🇧🇷🇧🇷🇧🇷
6948,Deus abençoe ricamente este homem de Deus,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,May God richly bless this man of God.
6949,👏👏👏👏👏@tarcisiogdf Deus é contigo!❤️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,https://www.instagram.com/p/C5duspiJ3-_/,👏👏👏👏👏 @tarcisiogdf God is with you! ❤️🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
